match,tmdb_id,tmdb_company_name,wikidata_id,wikidata_company_name,total_score,name_match_subscore,common_media_subscore,tmdb_media_count,wikidata_media_count,common_media_count
UNLIKELY,76892,European Film,Q5412078,Europafilm,0.0000,0.7692,0.0000,1,44,0
UNLIKELY,183685,DRVN Pictures,Q107376289,IDN Pictures,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,125829,Chaotic Films,Q80803713,Chic Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,300,Alameda Films,Q65092093,Lama Films,0.0000,0.7692,0.0000,39,2,0
UNLIKELY,21207,Type 55 Films,Q7860855,Type A Films,0.0000,0.7692,0.0000,7,4,0
UNLIKELY,125978,PAW Pictures,Q3361558,Palm Pictures,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,179751,Nahuala Films,Q6952279,NALA Films,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,179739,Colette Production,Q2996935,Coquette Productions,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,27023,Kestrel Films,Q75080275,Estela Films,0.0000,0.7692,0.0000,9,5,0
UNLIKELY,126166,MaDo Films,Q85783035,Maddock Films,0.0000,0.7692,0.0000,2,4,0
UNLIKELY,179395,Trance Films,Q3518314,Terence Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,115176,Arteria films,Q4790142,Aria Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,3728,Mangusta Productions,Q113130800,Manga Productions,0.0000,0.7692,0.0000,9,1,0
UNLIKELY,988,Kojo Pictures,Q267282,RKO Pictures,0.0000,0.7692,0.0000,9,909,0
UNLIKELY,126313,Verasur Films,Q3555701,Vera Films,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,77394,COTA Films,Q28492197,Contact Films,0.0000,0.7692,0.0000,6,1,0
UNLIKELY,27193,Fralita Films,Q107009153,Alta Films,0.0000,0.7692,0.0000,6,4,0
UNLIKELY,115094,Ardican Films,Q3232637,Ariane Films,0.0000,0.7692,0.0000,1,6,0
UNLIKELY,126399,Usha Films,Q48724507,Pushkar Films,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,169114,Ohspring Film,Q17088846,Spring Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,77572,INCinema Productions,Q26703733,CineMan Productions,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,126405,Production H,Q735670,Production I.G,0.0000,0.7692,0.0000,7,66,0
UNLIKELY,178861,Noos Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,1,5,0
UNLIKELY,27418,Rowther Films,Q24737523,Roth Films,0.0000,0.7692,0.0000,3,7,0
UNLIKELY,126545,Italica Films,Q439623,Itala Film,0.0000,0.7692,0.0000,2,46,0
UNLIKELY,126624,La Onda Productions,Q69523459,La Panda Productions,0.0000,0.7692,0.0000,4,2,0
UNLIKELY,101980,Verona Filmes,Q3555701,Vera Films,0.0000,0.7692,0.0000,5,3,0
UNLIKELY,178674,Drago Film,Q3038803,Dragons Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,178538,Morella Films,Q6024105,Morena Films,0.0000,0.7692,0.0000,1,14,0
UNLIKELY,178493,Shekar Films,Q48724507,Pushkar Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,27609,Pyro Pictures,Q267282,RKO Pictures,0.0000,0.7692,0.0000,1,909,0
UNLIKELY,20783,Fiction Films,Q5986623,Icon Films,0.0000,0.7692,0.0000,9,1,0
UNLIKELY,58398,Maker Studios,Q1906017,Marv Studios,0.0000,0.7692,0.0000,7,15,0
UNLIKELY,78228,Victor Films,Q115245013,Victoria Film,0.0000,0.7692,0.0000,4,1,0
UNLIKELY,75436,Centre Films,Q5061074,Central Films,0.0000,0.7692,0.0000,3,2,0
UNLIKELY,177870,TinHouse Productions,Q115311765,House Production,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,20656,Babieka Films,Q80661712,Babe Films,0.0000,0.7692,0.0000,9,3,0
UNLIKELY,78327,Hormiga Films,Q101159239,Oria Films,0.0000,0.7692,0.0000,1,5,0
UNLIKELY,127547,Mi Alma Films,Q64975995,Alma Films,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,367,Kemp Company,Q1722143,Kalem Company,0.0000,0.7692,0.0000,1,143,0
UNLIKELY,39061,PFM Pictures,Q7205343,Plum Pictures,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,67332,Elusive Productions,Q56451450,Melusine Productions,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,114223,Warpath Films,Q7969872,Warp Films,0.0000,0.7692,0.0000,1,11,0
UNLIKELY,78333,Sesotho Media,Q4430148,Soho Media,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,127742,Riviera Films,Q3555701,Vera Films,0.0000,0.7692,0.0000,5,3,0
UNLIKELY,4274,9.14 Pictures,Q678058,1492 Pictures,0.0000,0.7692,0.0000,7,23,0
UNLIKELY,127761,MAR6 Pictures,Q61355356,Max Pictures,0.0000,0.7692,0.0000,2,4,0
UNLIKELY,127978,Armonia Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,177561,Imagen Films,Q78992365,Gimages Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,78625,D.M. Film Productions,Q66624421,M.H. Films Productions,0.0000,0.7692,0.0000,5,1,0
UNLIKELY,15167,Saner Film,Q7573523,Spanner Films,0.0000,0.7692,0.0000,57,1,0
UNLIKELY,128035,Meralta Films,Q107009153,Alta Films,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,73376,Stag Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,2,5,0
UNLIKELY,128095,Indiana Production,Q72366190,IndieMan Productions,0.0000,0.7692,0.0000,5,2,0
UNLIKELY,177267,Mirari Films,Q6872285,Mirabai Films,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,128236,Inci Pictures,Q20427837,MNC Pictures,0.0000,0.7692,0.0000,1,12,0
UNLIKELY,113637,Baked Studios,Q48945010,KD Studios,0.0000,0.7692,0.0000,4,1,0
UNLIKELY,4610,Alumbra Films,Q22000010,Aura Films,0.0000,0.7692,0.0000,2,3,0
UNLIKELY,4611,Grow Pictures,Q267282,RKO Pictures,0.0000,0.7692,0.0000,1,909,0
UNLIKELY,113596,Oslo Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,10,5,0
UNLIKELY,19924,Peak Films,Q7574352,Speakit Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,128870,Red Square TV,Q4239685,Red Square,0.0000,0.7692,0.0000,1,10,0
UNLIKELY,113306,UVI Film Productions,Q116472084,Hi Film Production,0.0000,0.7692,0.0000,1,9,0
UNLIKELY,113169,Bengala Films,Q6952279,NALA Films,0.0000,0.7692,0.0000,2,3,0
UNLIKELY,129038,Sharp Independent Pictures,Q78187279,Independent Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,129067,ISE Film Productions,Q116472084,Hi Film Production,0.0000,0.7692,0.0000,1,9,0
UNLIKELY,129139,Goaty Studios,Q33105357,Oats Studios,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,129163,Canaria Films,Q28071268,Canana Films,0.0000,0.7692,0.0000,1,10,0
UNLIKELY,176531,Cinegand Productions,Q26703733,CineMan Productions,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,176500,Sartoris Film,Q107172595,Artis Film,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,176458,Elph Films,Q4682066,Adelphi Films,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,19748,Outset Films,Q65092145,Outside Films,0.0000,0.7692,0.0000,3,2,0
UNLIKELY,57149,Arriska Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,3,2,0
UNLIKELY,112845,Granite Films,Q1506909,Gracie Films,0.0000,0.7692,0.0000,1,16,0
UNLIKELY,176151,Palaris Films,Q10344803,Paris Filmes,0.0000,0.7692,0.0000,10,2,0
UNLIKELY,129800,Tank Pictures,Q36147005,And Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,112765,Sonesta Films,Q7560946,Sonet Film,0.0000,0.7692,0.0000,1,14,0
UNLIKELY,176073,Haus Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,2,5,0
UNLIKELY,129929,GS Animation,Q9072352,SIP Animation,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,112524,WAW Pictures,Q98215772,Wave Pictures,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,19517,J.F. Film Productions,Q19612716,TFT Film Production,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,130160,Les Films du poisson rouge,Q2421484,Les Films du Poisson,0.0000,0.7692,0.0000,3,14,0
UNLIKELY,112368,Psychic Films,Q80803713,Chic Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,102273,Wild Pictures,Q107376289,IDN Pictures,0.0000,0.7692,0.0000,8,3,0
UNLIKELY,175687,Push Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,1,5,0
UNLIKELY,29922,iProductions,Q3406682,Productions J,0.0000,0.7692,0.0000,5,3,0
UNLIKELY,19427,Rage Films,Q96215903,Fragile Films,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,175484,BLM Pictures,Q6549129,Lime Pictures,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,5012,Aro Productions Inc.,Q17991752,Arad Productions Inc.,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,19421,Push Films,Q48724507,Pushkar Films,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,130374,Plasma Filmes,Q65092093,Lama Films,0.0000,0.7692,0.0000,4,2,0
UNLIKELY,67811,Salaman Films,Q65092093,Lama Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,19390,Diversa Films,Q3555701,Vera Films,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,30083,Okofilm Productions,Q106641478,Koppfilm Productions,0.0000,0.7692,0.0000,6,1,0
UNLIKELY,112035,Dickson Films,Q5986623,Icon Films,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,112008,Fogwood Films,Q16561429,Good Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,130656,Euphoria Film,Q5406845,Euforia Film,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,19209,Virginia Film,Q7933914,Virgin Films,0.0000,0.7692,0.0000,2,7,0
UNLIKELY,111757,Daiei TV-Film,Q4390090,Daiei Film,0.0000,0.7692,0.0000,25,36,0
UNLIKELY,175303,Bernina Film,Q4894639,Berolina Film,0.0000,0.7692,0.0000,1,14,0
UNLIKELY,80171,MILITAN Films,Q3857797,Milano Films,0.0000,0.7692,0.0000,1,6,0
UNLIKELY,80183,Goldman Film,Q116442731,Goldmoon Film,0.0000,0.7692,0.0000,4,3,0
UNLIKELY,130971,Adok Films,Q63089260,Haddock Films,0.0000,0.7692,0.0000,4,2,0
UNLIKELY,5066,Petruka Films,Q56013874,Eruk Films,0.0000,0.7692,0.0000,4,1,0
UNLIKELY,52869,Ca.Pi Film S.r.l.,Q77707203,Capi Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,30600,Agile fims,Q96215903,Fragile Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,19075,Moldavia-Film,Q4300318,Moldova-Film,0.0000,0.7692,0.0000,15,29,0
UNLIKELY,131297,Alley Theatre,Q1369676,Maly Theatre,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,111373,Studio UGOKI,Q5954322,Studio Gokumi,0.0000,0.7692,0.0000,1,13,0
UNLIKELY,30697,Evolution Ltd.,Q5418607,Evolution Entertainment,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,111271,Lunamax Films,Q65092093,Lama Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,80491,Fidget Films,Q89783315,Figment Films,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,131692,Savalan Films,Q2873244,Avala Film,0.0000,0.7692,0.0000,1,19,0
UNLIKELY,110834,Lux Pictures,Q7205343,Plum Pictures,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,31094,Tangana Films,Q28071268,Canana Films,0.0000,0.7692,0.0000,1,10,0
UNLIKELY,110801,Shots Studios,Q45313638,SO Studios,0.0000,0.7692,0.0000,4,1,0
UNLIKELY,110769,Ocarina Films,Q101159239,Oria Films,0.0000,0.7692,0.0000,1,5,0
UNLIKELY,80622,Rainstar Productions,Q17049049,TriStar Productions,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,80639,La Maga Films,Q65092093,Lama Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,174724,RRCinema Productions,Q26703733,CineMan Productions,0.0000,0.7692,0.0000,2,4,0
UNLIKELY,110637,Mint Pictures,Q20427837,MNC Pictures,0.0000,0.7692,0.0000,11,12,0
UNLIKELY,110636,Wangala Films,Q69115457,Anglia Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,110631,Vink Pictures,Q107376289,IDN Pictures,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,132310,Acorn Studio,Q216458,Actors Studio,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,18628,Carlito Films,Q18331625,Cerito Films,0.0000,0.7692,0.0000,5,4,0
UNLIKELY,174613,Boom Films,Q4928436,Blossom Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,110223,Bae Pictures,Q98215772,Wave Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,18562,Various Films,Q5222926,Darius Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,110199,Doghouse Productions,Q115311765,House Production,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,132734,Labs Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,1,5,0
UNLIKELY,174608,VMGN Pictures,Q20427837,MNC Pictures,0.0000,0.7692,0.0000,1,12,0
UNLIKELY,15263,Normandy Productions,Q106412820,Norma Productions,0.0000,0.7692,0.0000,6,2,0
UNLIKELY,5308,Viacom International,Q7924439,ViacomCBS International,0.0000,0.7692,0.0000,12,1,0
UNLIKELY,132929,Cineco Films,Q22077994,Cinelou Films,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,174245,Palagian Productions,Q101246997,Paladin Production,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,174023,Abajour Films,Q16009977,Acajou Films,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,133169,Block Productions,Q4928562,Blowback Productions,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,173734,Kuan Pictures,Q7638437,Sun Pictures,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,173097,ANEL Pictures,Q36147005,And Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,133330,Émotion Films,Q107539794,Emotion Film,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,172908,Estello Films,Q75080275,Estela Films,0.0000,0.7692,0.0000,2,5,0
UNLIKELY,68247,Slam Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,1,5,0
UNLIKELY,187472,Polsat Box Go,Q107736672,Polsat Box,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,102401,Yuva Pictures,Q2059104,VCA Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,109648,Factura Films,Q22000010,Aura Films,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,73022,Sendeja Films,Q7450211,Sender Films,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,133605,Viacom International,Q7924439,ViacomCBS International,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,109537,PR Studios,Q3401312,Prana Studios,0.0000,0.7692,0.0000,2,2,0
UNLIKELY,54957,Eskoria Films,Q101159239,Oria Films,0.0000,0.7692,0.0000,20,5,0
UNLIKELY,81915,Cineye Films,Q5120635,CineTel Films,0.0000,0.7692,0.0000,2,15,0
UNLIKELY,81979,Larimar Films,Q65092093,Lama Films,0.0000,0.7692,0.0000,4,2,0
UNLIKELY,172671,New Pictures,Q54958887,June Pictures,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,32765,Diva Pictures,Q2059104,VCA Pictures,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,32784,Contrast Film,Q21938056,Contact Film,0.0000,0.7692,0.0000,8,5,0
UNLIKELY,82147,Harvest Films,Q5677175,Harvey Films,0.0000,0.7692,0.0000,3,2,0
UNLIKELY,82269,Corona Films,Q5172293,Coronet Films,0.0000,0.7692,0.0000,5,5,0
UNLIKELY,18118,Marikar Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,3,2,0
UNLIKELY,172014,Hind Pictures,Q107376289,IDN Pictures,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,134579,Prisma Filmes,Q10344803,Paris Filmes,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,108685,Pi Films Productions,Q116472084,Hi Film Production,0.0000,0.7692,0.0000,1,9,0
UNLIKELY,18067,Omni Pictures,Q20427837,MNC Pictures,0.0000,0.7692,0.0000,2,12,0
UNLIKELY,134709,Mville Films,Q113631089,Village Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,108596,Properfilm,Q108132318,Propeler Film,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,169145,ONAC Pictures,Q20427837,MNC Pictures,0.0000,0.7692,0.0000,1,12,0
UNLIKELY,17950,Caravel Film,Q51816615,Caramel Films,0.0000,0.7692,0.0000,2,7,0
UNLIKELY,134896,Scum Pictures,Q7638437,Sun Pictures,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,33684,j.i.productions,Q115497382,Jcroductions,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,54536,EG Film Productions,Q109375594,Met Film Production,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,108041,Kali Pictures,Q27188259,Lin Pictures,0.0000,0.7692,0.0000,6,1,0
UNLIKELY,17822,Macondo Films,Q1124579,Condor Films,0.0000,0.7692,0.0000,3,3,0
UNLIKELY,82675,A.K. Films International,Q64976015,Aska Film International,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,184396,Peak Studios,Q13420050,Pearl Studios,0.0000,0.7692,0.0000,3,2,0
UNLIKELY,107711,Vereda Filmes,Q3555701,Vera Films,0.0000,0.7692,0.0000,1,3,0
UNLIKELY,135868,Rubicon Films,Q5986623,Icon Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,6160,Filmplan International,Q10495189,Filmlance International,0.0000,0.7692,0.0000,2,48,0
UNLIKELY,136004,Rebelle Media,Q815713,Bell Media,0.0000,0.7692,0.0000,3,3,0
UNLIKELY,107565,Lisa Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,10,5,0
UNLIKELY,64759,Sentra Films,Q5061074,Central Films,0.0000,0.7692,0.0000,22,2,0
UNLIKELY,82885,Surya Production,Q7564884,Soundrya Production,0.0000,0.7692,0.0000,2,2,0
UNLIKELY,136206,Pardes Films,Q3363246,Paradis Films,0.0000,0.7692,0.0000,3,2,0
UNLIKELY,17609,Triangelfilm,Q93995446,Triangle Film,0.0000,0.7692,0.0000,12,1,0
UNLIKELY,136236,Gaurang Films,Q22000010,Aura Films,0.0000,0.7692,0.0000,2,3,0
UNLIKELY,17546,Illusion Film,Q65116473,Zillion Film,0.0000,0.7692,0.0000,10,1,0
UNLIKELY,17526,F.G. Film Productions,Q19612716,TFT Film Production,0.0000,0.7692,0.0000,7,2,0
UNLIKELY,107277,PMG Pictures,Q7205343,Plum Pictures,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,136408,Lily Pictures,Q27188259,Lin Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,107234,Masters Films,Q3294957,Mars Films,0.0000,0.7692,0.0000,1,8,0
UNLIKELY,1855,M.S. Film Production,Q66624421,M.H. Films Productions,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,64714,Theumer Filmproduktion,Q113119128,Veit Helmer Filmproduktion,0.0000,0.7692,0.0000,5,1,0
UNLIKELY,720,Goldwyn Films,Q3772936,Golden Films,0.0000,0.7692,0.0000,4,9,0
UNLIKELY,107195,Sunny Independent Pictures,Q78187279,Independent Pictures,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,17470,Cabiria Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,4,2,0
UNLIKELY,171492,Normandy Productions,Q106412820,Norma Productions,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,82964,Mint Pictures,Q20427837,MNC Pictures,0.0000,0.7692,0.0000,3,12,0
UNLIKELY,171179,Vish Films,Q7935953,Vishesh Films,0.0000,0.7692,0.0000,1,20,0
UNLIKELY,136565,Phantos Film,Q17082833,Phantom Films,0.0000,0.7692,0.0000,1,14,0
UNLIKELY,171147,Eklips Films,Q88968974,Eclipsa Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,136889,Zoom Studios,Q4943376,Boom! Studios,0.0000,0.7692,0.0000,8,2,0
UNLIKELY,68662,Dogwood Films,Q16561429,Good Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,169168,Zeolite Films,Q108730384,Zolit Film,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,17320,Overlap Films,Q3555701,Vera Films,0.0000,0.7692,0.0000,3,3,0
UNLIKELY,137014,HotHouse Productions,Q115311765,House Production,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,106818,Josh Pictures,Q17278320,JSpictures,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,137177,Kouros Films,Q7536483,Skouras Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,106743,Roux Pictures,Q267282,RKO Pictures,0.0000,0.7692,0.0000,5,909,0
UNLIKELY,188019,Defiant Films,Q16249376,DViant Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,17196,Carlton Films,Q19947837,Barton Films,0.0000,0.7692,0.0000,2,2,0
UNLIKELY,17124,Sardina Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,187480,Tau Pictures,Q19737892,TAFF Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,106503,Vishus Films,Q7935953,Vishesh Films,0.0000,0.7692,0.0000,1,20,0
UNLIKELY,106416,Upside Films,Q65092145,Outside Films,0.0000,0.7692,0.0000,4,2,0
UNLIKELY,187986,In-House Productions,Q115311765,House Production,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,137796,TAMI Media,Q107711153,Stamina Media,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,106316,FF Film Productions,Q19612716,TFT Film Production,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,106299,Olive Productions,Q69583635,Hololive Production,0.0000,0.7692,0.0000,3,1,0
UNLIKELY,138010,Big Boy Films,Q2901576,Bibo Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,16906,Arizona Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,21,2,0
UNLIKELY,106101,Galatea Film,Q1491737,Galatée Films,0.0000,0.7692,0.0000,3,7,0
UNLIKELY,16873,Mako Pictures,Q267282,RKO Pictures,0.0000,0.7692,0.0000,4,909,0
UNLIKELY,35602,Illa Films,Q113631089,Village Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,138531,The Park Entertainment,Q17335653,Hyde Park Entertainment,0.0000,0.7692,0.0000,1,15,0
UNLIKELY,35627,Boricua Films,Q101159239,Oria Films,0.0000,0.7692,0.0000,1,5,0
UNLIKELY,16758,Cinemoon Productions,Q26703733,CineMan Productions,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,138750,Spoke Studios,Q45313638,SO Studios,0.0000,0.7692,0.0000,6,1,0
UNLIKELY,68821,Bravo Studios,Q16954085,Bron Studios,0.0000,0.7692,0.0000,1,23,0
UNLIKELY,138778,Campana Films,Q28071268,Canana Films,0.0000,0.7692,0.0000,1,10,0
UNLIKELY,138844,Perigo Filmes,Q7243604,Primo Filmes,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,62286,3 Films Production,Q66624421,M.H. Films Productions,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,187937,Atraxia Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,54103,Miin Pictures,Q20427837,MNC Pictures,0.0000,0.7692,0.0000,2,12,0
UNLIKELY,139420,BENDIK FILMS,Q78787654,Bend It Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,170943,Bastion Films,Q19947837,Barton Films,0.0000,0.7692,0.0000,2,2,0
UNLIKELY,105370,Samurai Films,Q22000010,Aura Films,0.0000,0.7692,0.0000,5,3,0
UNLIKELY,139596,E.R. International Films,Q3734691,Euro International Film,0.0000,0.7692,0.0000,1,13,0
UNLIKELY,83340,Prime Productions,Q64760336,Primrose Productions,0.0000,0.7692,0.0000,6,3,0
UNLIKELY,140017,LIM STUDIO,Q108773803,Climax Studio,0.0000,0.7692,0.0000,1,7,0
UNLIKELY,72843,Herizon Productions,Q88973069,Hyperion Productions,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,105076,13Fatman Fims,Q19891460,Fatman Films,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,62320,42nd Pictures,Q36147005,And Pictures,0.0000,0.7692,0.0000,2,1,0
UNLIKELY,169406,Barolo Films,Q15541465,Barwood Films,0.0000,0.7692,0.0000,1,4,0
UNLIKELY,104959,Palatino Film,Q6017691,Plato Film,0.0000,0.7692,0.0000,1,6,0
UNLIKELY,184552,Brother Films,Q24737523,Roth Films,0.0000,0.7692,0.0000,1,7,0
UNLIKELY,140268,SoHo Pictures,Q7395369,S Pictures,0.0000,0.7692,0.0000,2,5,0
UNLIKELY,104863,İFP Film Production,Q116472084,Hi Film Production,0.0000,0.7692,0.0000,1,9,0
UNLIKELY,104800,Apulia Film Commission,Q4824145,Australian Film Commission,0.0000,0.7692,0.0000,38,8,0
UNLIKELY,140469,PIM Pictures,Q6549129,Lime Pictures,0.0000,0.7692,0.0000,6,3,0
UNLIKELY,140507,Crisma Films,Q110953210,Curiosa Films,0.0000,0.7692,0.0000,1,8,0
UNLIKELY,83420,Motern Media,Q11989890,Monster Media,0.0000,0.7692,0.0000,14,14,0
UNLIKELY,140651,Color Film,Q3683611,Colorado Film,0.0000,0.7692,0.0000,1,9,0
UNLIKELY,16141,Antares Media,Q3118227,Atresmedia,0.0000,0.7692,0.0000,2,34,0
UNLIKELY,6439,Night Productions,Q2812139,Sunlight Productions,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,83541,Acracia Films,Q4790142,Aria Films,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,104487,Troubis Films,Q2438131,Tobis Film,0.0000,0.7692,0.0000,1,24,0
UNLIKELY,170518,Cooper Films,Q111977173,SCOOTER FILMS,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,104270,Brindle Films,Q105699246,Bridie Films,0.0000,0.7692,0.0000,4,1,0
UNLIKELY,83603,ON'D Pictures,Q36147005,And Pictures,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,141072,Pak Pictures,Q3361558,Palm Pictures,0.0000,0.7692,0.0000,1,2,0
UNLIKELY,83716,Metropa-Films,Q65170911,Metrafilms,0.0000,0.7692,0.0000,4,2,0
UNLIKELY,53649,JWProductions,Q115497382,Jcroductions,0.0000,0.7692,0.0000,6,1,0
UNLIKELY,37489,Afirma Filmes,Q4688987,Affirm Films,0.0000,0.7692,0.0000,1,7,0
UNLIKELY,170289,PP Studios,Q108570460,Apple Studios,0.0000,0.7692,0.0000,1,8,0
UNLIKELY,104124,Carnada Films,Q28071268,Canana Films,0.0000,0.7692,0.0000,3,10,0
UNLIKELY,141535,Studio Tri,Q10852701,Studio Matrix,0.0000,0.7692,0.0000,1,1,0
UNLIKELY,141545,AMP Pictures,Q110630466,AMOS Pictures,0.0000,0.7692,0.0000,1,1,0
